gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Serinc2,32.95649599,85.58531052,149.1530042,82.60515426,54.66198579,5.859313883,19.35638816,10.72709067,28.03283308,20.58659108,43.61395853,2.259146438,0.483715873,4.670399637,3.01E-06,0.000374795
Zc3h12d,77.74352899,76.18033134,153.8433502,17.00694352,151.231494,14.64828471,27.50644633,16.68658548,23.72008953,18.52793197,61.51209367,2.237605027,0.479085643,4.670574164,3.00E-06,0.000374795
Evi2b,334.63519,402.5331088,519.6903417,363.2197224,447.3172504,287.1063803,220.0515707,318.2370231,254.4518695,249.0977521,330.6237789,0.639338435,0.13698562,4.66719379,3.05E-06,0.000377969
Itgb2,649.8344978,1090.977585,1438.060097,381.4414476,2556.358869,475.5809769,383.0527341,301.5504376,304.0484203,358.2066848,772.1278072,1.746877195,0.37527321,4.654947782,3.24E-06,0.000398298
Plag1,254.3565459,271.8038982,213.8797796,206.5128857,245.9789361,385.738164,377.9589477,381.4076682,310.5175357,353.060037,296.9135124,-0.598506834,0.128860667,-4.644604492,3.41E-06,0.000410932
Ptprc,1649.514876,1752.147621,2124.726758,753.1646418,3095.690462,808.5853159,767.1242255,600.7170773,723.4627307,695.8267785,1366.000123,1.382699637,0.297728399,4.644164413,3.41E-06,0.000410932
Fcer1g,360.8313791,489.9994152,595.6739476,256.3189345,1016.712936,226.5601368,178.2825225,171.6334507,188.6825304,250.1270816,363.411862,1.4217178,0.307890424,4.617609674,3.88E-06,0.000463949
Cyth4,967.5689206,1018.559245,1387.40436,538.1482844,1995.162482,525.3851449,541.9788685,334.9236086,500.2782519,407.6145034,789.6223246,1.354445905,0.293961443,4.60756313,4.07E-06,0.000483597
Cldn15,556.8802783,434.510038,493.4244038,369.2936308,550.2639903,1198.229689,781.3868273,941.6001808,776.2938392,1185.787646,700.5236835,-1.021493641,0.22186814,-4.604057349,4.14E-06,0.000488468
Lat2,196.0488992,304.7213254,456.8397047,120.2633864,543.8867587,125.9752485,101.8757272,121.5736942,90.56761457,123.5195465,214.2132682,1.526068541,0.331634604,4.601656525,4.19E-06,0.000490795
Cd84,621.1031936,1168.098414,1689.462645,512.6378691,2252.984848,489.2527092,438.0656268,424.3160308,454.9944446,425.1131058,787.7046686,1.484560978,0.322718293,4.600176104,4.22E-06,0.000490979
Serpina3i,68.44810705,26.3339417,107.877959,7.288690082,74.70471392,6.835866197,8.150058172,17.87848444,2.156371775,6.175977324,31.42202395,2.803242204,0.609821188,4.596826511,4.29E-06,0.000495609
Serpinb1a,309.2840393,320.70979,321.7577386,262.392843,481.025475,184.5683873,241.4454734,164.4820569,183.2916009,180.1326719,270.1579272,0.830004651,0.181091819,4.583335978,4.58E-06,0.000525198
Il17ra,803.6314791,970.5938512,969.9635619,651.1229807,1158.834099,581.0486267,593.9354893,611.444168,522.9201555,633.0376757,764.5762659,0.631269774,0.137908142,4.577465593,4.71E-06,0.000536595
Slfn2,573.7810455,600.9781695,618.1876086,748.3055151,1052.243227,374.9960885,520.5849658,358.7615879,309.4393498,442.6117082,584.9064434,0.840124204,0.184071758,4.564112467,5.02E-06,0.000568166
Rnf19b,1766.13017,1356.197997,1637.868839,1327.756377,1676.300898,1193.346928,1177.683406,1081.052359,1029.667523,1157.995748,1356.747057,0.461755477,0.10161705,4.544074811,5.52E-06,0.000620921
Galnt7,620.2581552,758.9818197,742.0127441,581.8804249,767.0898673,457.0264829,550.1289266,452.9216059,557.422104,467.3156175,593.3849791,0.482814126,0.106604698,4.529013579,5.93E-06,0.000661461
Ly86,193.5137841,224.7790024,222.3224025,98.39731611,579.4170494,106.4442022,92.70691171,70.32203882,77.62938392,87.49301209,171.1249311,1.601379804,0.353661154,4.528005931,5.95E-06,0.000661461
Abcc3,229.0053952,388.4256401,669.7814151,139.6998932,890.0793354,159.1780272,88.63188262,98.92761393,109.9749605,183.2206606,279.0706971,1.856208232,0.410685547,4.519779776,6.19E-06,0.00068331
Cd244,61.68780018,99.69277929,187.6138418,31.58432369,258.7333994,40.03864487,34.63774723,15.49468652,15.09460243,24.7039093,73.79811193,2.295804165,0.509315021,4.507630972,6.56E-06,0.000719036
Lyz2,4555.601791,10550.50564,13359.0436,3403.818268,23655.88539,4031.207952,3149.997484,2570.926063,3262.590496,3341.203732,6743.379129,1.763320192,0.392080228,4.497345358,6.88E-06,0.000745268
Siglec1,1101.084981,984.7013199,1094.726767,947.5297107,1635.304408,707.0238752,602.0855475,468.4162924,568.2039628,650.5362781,901.1068477,0.943582603,0.209753975,4.498520724,6.84E-06,0.000745268
Sh2d1b1,21.12595897,37.61991671,49.71766807,10.93303512,66.50541605,12.69518008,6.112543629,7.151393778,7.547301214,7.205306878,20.51205819,2.191382352,0.48760586,4.494167389,6.98E-06,0.000751785
St6galnac2,612.65281,740.1718613,668.8433459,783.5341838,791.6877609,1022.450273,1014.682242,1181.171872,1004.869247,1127.115862,891.3203948,-0.57335758,0.127682005,-4.490512041,7.11E-06,0.000760083
Id1,1829.508046,2385.10272,1939.927124,2435.637269,2074.422361,3725.547077,3797.927108,3505.37485,3869.609151,2893.445376,2786.650498,-0.738615792,0.164867273,-4.480063135,7.46E-06,0.000788525
Mfsd2b,154.6420196,173.0516169,185.7377033,185.8615971,145.7652955,218.7477183,225.145357,243.1473884,268.468286,230.5698201,190.1314895,-0.492013621,0.109807718,-4.480683402,7.44E-06,0.000788525
Mcoln2,92.10918109,82.76381677,146.3387966,26.72519697,179.47352,41.01519718,26.48768906,9.535191704,18.32916009,28.82122751,66.04124347,2.082639433,0.465378348,4.475153261,7.64E-06,0.000801975
Prr24,430.1245245,530.4408256,485.9198501,478.623982,428.1855554,678.7038581,644.8733529,785.4614166,797.8575569,586.7178458,543.8480344,-0.569890049,0.127745477,-4.461136813,8.15E-06,0.000843582
Serpina3g,205.3443211,110.0382564,248.5883403,66.81299242,320.68365,52.73382495,92.70691171,77.47343259,38.81469196,40.14385261,150.9616197,1.658966773,0.371840241,4.461504137,8.14E-06,0.000843582
Tyrobp,482.5169028,814.4711968,1002.795984,304.9102018,1975.119753,296.8719034,331.0961133,209.7742175,314.8302792,297.4762411,573.0209479,1.659256689,0.371991053,4.460474724,8.18E-06,0.000843582
Cytip,314.3542694,265.2204128,408.0601058,159.1364001,440.0289856,146.4828471,143.6447753,98.92761393,108.8967747,135.8715011,249.8574547,1.324170478,0.296974836,4.458864244,8.24E-06,0.000844915
Arhgap30,520.5436289,582.1682111,742.0127441,343.7832155,1085.040418,284.1767233,289.3270651,206.1985206,359.0359006,325.2681391,492.007322,1.161224457,0.260598747,4.455986342,8.35E-06,0.000851294
Selp,1036.862066,1406.984885,2268.251347,1226.929497,1712.742222,592.7672545,844.5497781,693.6851965,732.0882178,505.400811,1084.14453,1.183816983,0.266054851,4.449522264,8.61E-06,0.000872191
Cdca7l,54.92749331,53.60838131,94.74499009,48.59126721,102.0357068,29.29656942,35.6565045,16.68658548,8.625487102,28.82122751,48.49002058,1.566626288,0.352389629,4.445721892,8.76E-06,0.000882593
Card9,136.8962141,148.598671,137.8961737,77.74602754,271.4878628,85.93660362,60.10667902,48.86785748,49.59655084,69.99440967,106.5933498,1.296715832,0.291946831,4.441616401,8.93E-06,0.000894405
Man1c1,2181.044004,1735.218658,1961.502716,1897.488985,2081.710626,1525.374714,1456.822898,1323.007849,1393.016167,1364.890989,1723.345752,0.480847764,0.10829165,4.44030323,8.98E-06,0.000894708
Art3,3788.306962,3353.815575,2940.84697,2536.464149,3613.157261,4819.285669,4835.022011,4489.883394,4200.612219,5075.624031,3921.668998,-0.528513528,0.119114979,-4.437003079,9.12E-06,0.000903339
Hk3,136.0511757,346.1032338,644.4535464,116.6190413,757.0685033,126.9518008,89.6506399,83.43292741,117.5222618,90.58100075,231.3150152,1.977015449,0.445743847,4.435317423,9.19E-06,0.000905263
Fat3,114.9252168,89.34730219,207.3132951,54.66517561,156.6976926,45.89795875,45.84407722,38.14076682,38.81469196,30.87988662,85.75278473,1.643696034,0.371217004,4.427857601,9.52E-06,0.000926607
Thbs1,11641.24843,14745.12636,36625.97419,20645.21466,26631.31948,8694.24525,9363.398083,8550.68316,10481.04501,8325.217433,15737.41507,1.280056316,0.289045746,4.428559606,9.49E-06,0.000926607
Cxcl1,230.6954719,126.026721,380.8560988,92.3234077,266.9326973,74.21797585,75.38803809,67.93824089,33.42376252,36.02653439,127.9187673,1.935052554,0.437559806,4.422372728,9.76E-06,0.000945142
Slc37a2,274.6374666,568.0607424,827.3770421,251.4598078,1211.674018,230.4663461,161.9824062,226.460803,246.9045683,200.719263,378.422274,1.555285047,0.352822849,4.408118833,1.04E-05,0.001003911
Cd80,72.67329884,70.53734384,137.8961737,71.67211914,152.1425271,40.03864487,44.82531995,20.26228237,38.81469196,47.34915948,64.37799236,1.397470729,0.317758844,4.39789719,1.09E-05,0.001046548
Fgd3,184.2183622,179.6351023,328.3242231,134.8407665,346.1925767,118.16283,109.0070281,108.4628056,108.8967747,73.08239833,184.5033616,1.182190929,0.26902378,4.394373358,1.11E-05,0.001052042
Hook2,360.8313791,253.9344378,267.3497245,264.8224063,306.1071204,207.0290905,182.3575516,165.6739559,217.7935493,198.6606039,257.5214092,0.581810277,0.13236984,4.395338683,1.11E-05,0.001052042
Adora2a,369.2817627,269.9229024,276.7304166,326.776272,257.8223663,531.2444587,464.5533158,495.8299686,403.241522,559.9552774,383.1997254,-0.710527961,0.161825488,-4.390704897,1.13E-05,0.001063626
Nckap1l,1044.467411,1572.512519,2090.956266,614.6795302,3092.04633,732.4142354,609.2168484,531.5869375,603.7840971,610.3924255,1104.587368,1.446610778,0.329551839,4.389630425,1.14E-05,0.001063626
Tnfaip2,781.6604817,1566.869531,1780.455358,801.755909,2191.034597,610.3451962,638.7608093,644.817339,762.2774226,633.0376757,1046.774681,1.114774413,0.254830017,4.374580456,1.22E-05,0.001127527
Top2a,244.2160856,279.3278816,301.120216,218.6607025,528.399196,176.7559688,101.8757272,163.2901579,129.3823065,169.8393764,213.0450584,1.085641746,0.24811881,4.375491501,1.21E-05,0.001127527
Sh3bp2,490.122248,555.8342694,822.6866961,456.7579118,841.7945812,368.1602223,354.5275305,337.3074065,392.4596631,313.945514,475.6970655,0.842987912,0.192929756,4.369403292,1.25E-05,0.001148449
Arntl,600.822273,1182.205883,933.3788627,1203.848645,1461.297087,589.8375976,182.3575516,563.7682095,412.945195,380.851935,816.7760974,1.337395388,0.306262667,4.366824725,1.26E-05,0.001155937
Msr1,249.2863158,597.2161778,837.6958034,146.9885833,1424.855763,191.4042535,179.3012798,146.6035724,188.6825304,165.7220582,364.7788152,1.901365758,0.43667793,4.354160413,1.34E-05,0.001218371
Pyhin1,226.4702801,221.9575086,212.0036412,125.1225131,259.6444325,87.88970825,114.1008144,79.85723052,100.2712876,104.9916145,160.290412,1.102868408,0.253603263,4.348794239,1.37E-05,0.001242026
Selplg,305.0588475,246.4104545,373.3515451,138.4851116,605.8370092,163.0842364,110.0257853,90.58432119,98.11491578,159.5460809,232.0724854,1.425596672,0.328297719,4.342389823,1.41E-05,0.001265843
Socs3,786.7307119,840.8051385,1442.750443,438.5361866,1289.111832,452.1437213,511.4161503,275.3286604,290.0320038,444.6703673,668.0550314,1.28149859,0.295117126,4.342338947,1.41E-05,0.001265843
Plek,834.8978983,1857.483388,2392.076482,660.8412341,4001.25736,673.8210966,622.4606929,551.8492199,669.5534363,661.8589032,1201.384357,1.616153795,0.372342879,4.340498735,1.42E-05,0.001269911
Ltbp2,4527.715526,8340.335535,17625.38236,5465.30278,10936.04129,3679.649119,2296.27889,3879.631124,3464.211257,2847.125546,5779.040205,1.536416926,0.354538873,4.333564083,1.47E-05,0.001303879
Pik3r5,592.3718894,869.0200761,1131.311466,561.2291363,1201.652654,479.4871861,471.6846167,462.4567976,467.9326753,410.702492,673.8291469,0.926566259,0.214125027,4.327220755,1.51E-05,0.00133514
Oas1a,178.3030937,122.2647293,132.2677584,91.10862602,191.3169503,76.17108048,78.44430991,45.29216059,49.59655084,85.43435298,106.3651732,1.094338688,0.253028162,4.324967935,1.53E-05,0.001337521
Pkmyt1,98.0244496,94.9902897,102.2495438,98.39731611,90.19227656,143.5531901,149.7573189,127.533189,173.5879279,153.3701035,123.7575672,-0.629684251,0.145605521,-4.324590485,1.53E-05,0.001337521
Cerk,2137.947047,2577.904793,2955.856077,2045.69235,2818.736401,1692.36516,1844.969419,1774.737556,1960.141944,1538.847683,2150.569163,0.509065014,0.117766915,4.322648815,1.54E-05,0.00134257
Pla2g4c,56.61757003,38.56041463,75.0455367,60.73908402,65.59438295,36.13243561,36.67526178,19.07038341,22.64190364,24.7039093,42.79158404,1.081049307,0.250181446,4.321061065,1.55E-05,0.001345507
Rnpc3,1869.224849,1934.604217,1453.069204,2057.840166,1854.863385,2315.405536,2352.31054,2404.060208,2382.790812,2447.745679,2036.174089,-0.376805006,0.087315938,-4.315420712,1.59E-05,0.00137346
Itgam,993.7651097,1090.037087,1383.652083,500.4900523,2120.885049,554.6817143,446.2156849,392.1347588,517.5292261,436.4357309,849.2308355,1.375517663,0.319076732,4.310930641,1.63E-05,0.001394712
C1qb,1757.679786,2876.042633,3754.152974,1195.345173,6625.032678,1243.151096,1081.920222,959.4786652,1177.378989,1318.571159,2093.095376,1.487509114,0.345638772,4.303652351,1.68E-05,0.001434251
Pira2,12.67557538,44.20340214,57.22222174,1.21478168,107.5019054,0.976552314,3.056271815,8.343292741,5.390929439,2.058659108,21.86676566,3.511504002,0.818354096,4.290934719,1.78E-05,0.00151147
Cd53,558.5703551,978.1178345,969.9635619,242.9563361,2148.216042,338.8636529,346.3774723,245.5311864,272.7810296,304.681548,620.6616653,1.69937675,0.396493168,4.28601773,1.82E-05,0.001537758
Usp2,832.3627833,832.3406573,1087.222213,934.1671122,849.082846,1177.722091,1353.928414,1495.833199,1388.703423,1628.399354,1183.683079,-0.635422009,0.14834829,-4.283311976,1.84E-05,0.00154903
5430416O09Rik,599.9772346,474.9514485,446.5209434,635.3308188,525.6660967,901.3577857,790.5556427,889.1566264,779.5283968,998.4496674,687.0692728,-0.70114632,0.163812504,-4.280175823,1.87E-05,0.001555915
Tef,7361.97418,7153.427163,7176.229447,6938.832958,5683.93549,10771.37202,12338.16932,9840.317838,9982.923134,10409.60978,8214.976552,-0.636488458,0.148684364,-4.28080292,1.86E-05,0.001555915
Fcgr3,543.3596646,1026.083228,1156.639334,451.8987851,2537.227174,418.9409426,306.6459387,321.81272,412.945195,468.3449471,712.1698837,1.567302664,0.367535724,4.264354629,2.00E-05,0.001654444
Tert,50.70230152,63.01336049,60.03642936,77.74602754,50.10682031,30.27312173,26.48768906,40.52456474,33.42376252,32.93854573,49.66048338,0.878034027,0.205898219,4.264408071,2.00E-05,0.001654444
Clec5a,49.85726316,126.026721,173.5428036,42.51735881,256.0003001,29.29656942,44.82531995,40.52456474,32.34557663,25.73323885,67.92381874,1.909843167,0.449397349,4.249787348,2.14E-05,0.001749133
Cotl1,1230.37585,824.8166739,1145.382504,337.7093071,1948.699794,480.4637384,484.9284613,286.0557511,315.9084651,427.1717649,735.0840791,1.460032665,0.343544436,4.249909216,2.14E-05,0.001749133
Pilra,84.50383586,95.93078762,131.3296892,54.66517561,130.2777328,49.80416801,41.76904813,42.90836267,39.89287785,56.61312547,77.23634317,1.107524858,0.260808537,4.246505384,2.17E-05,0.001761322
Tnfaip6,212.104628,287.7923628,418.3788671,157.9216184,362.5911724,111.3269638,158.9261344,128.725088,166.0406267,138.9594898,191.5438329,1.032921944,0.243262137,4.246127066,2.17E-05,0.001761322
Lrrc25,112.3901017,189.0400815,192.3041878,78.96080922,356.2139408,94.72557444,63.16295084,57.21115022,46.36199317,66.90642101,122.7248574,1.500140527,0.353702905,4.241244576,2.22E-05,0.00179171
Clec12a,182.5282855,188.0995836,251.402548,83.81993594,491.9578722,99.60833601,104.931999,63.17064504,38.81469196,48.37848904,150.7067842,1.754733858,0.413990576,4.238584059,2.25E-05,0.001804678
2610008E11Rik,1359.666719,1761.5526,1789.83605,1828.246429,1497.738411,2014.627424,2250.434813,2307.516392,2363.383466,1988.664698,1824.965604,-0.407950946,0.096490939,-4.227867904,2.36E-05,0.001884068
Tdrd7,2019.641677,2014.54654,1923.979947,2111.29056,2041.625169,1870.097681,1687.062042,1661.507154,1815.665035,1668.543207,1879.894502,0.215371519,0.050956468,4.226578656,2.37E-05,0.001886198
C1qc,1844.718737,2750.95641,3613.442592,1472.315397,6608.634083,1380.844972,1221.489969,1022.64931,1411.345327,1389.594898,2169.904476,1.342059022,0.318167612,4.218088106,2.46E-05,0.001947277
Igf2r,11269.43155,14730.07839,17074.73574,14127.91094,14514.57929,12055.53831,10214.0604,9684.179074,10656.78931,10059.63773,12244.08742,0.445258744,0.105578119,4.217339218,2.47E-05,0.001947277
Cd52,330.4099982,285.911367,283.2969011,92.3234077,563.9294868,124.0221439,124.2883871,84.62482637,73.31664037,121.4608874,207.0844594,1.560224577,0.370902537,4.206562164,2.59E-05,0.002033215
Slc9a3r2,2949.183872,3252.2418,2307.650254,3294.487917,3184.971706,4374.954366,4341.943491,4528.02416,3899.798356,5340.161726,3657.401481,-0.585218643,0.139228863,-4.203285381,2.63E-05,0.002053594
Ccr1,164.7824799,244.5294586,165.1001807,61.9538657,540.2426263,79.10073742,89.6506399,57.21115022,40.97106373,83.37569387,145.5713963,1.748050704,0.416420688,4.197799858,2.70E-05,0.002094526
Pla2g15,1200.799508,1548.059573,1734.489967,1370.273735,2120.885049,1139.63655,933.1816607,856.9753544,973.6018566,1073.590725,1355.269316,0.67998677,0.162118681,4.194376403,2.74E-05,0.002116916
Arl11,32.95649599,67.71585008,110.6921666,32.79910537,182.2066193,31.24967404,24.45017452,10.72709067,22.64190364,20.58659108,48.17253775,1.956239308,0.46701958,4.188773644,2.80E-05,0.002160211
Hmgn2,1360.511757,1402.282395,1561.885233,1349.622447,1564.243827,1717.75552,2144.484057,1759.242869,1760.677555,1726.185662,1529.387255,-0.331223362,0.079308016,-4.176417199,2.96E-05,0.002260277
Lpar2,38.02672614,48.90589173,58.16029094,43.73214049,53.7509527,18.55449396,12.22508726,33.37317096,29.11101897,15.43994331,37.72402823,1.172502171,0.280807184,4.17547071,2.97E-05,0.002260277
Mbd1,1477.127051,1698.53924,1721.356998,1864.689879,1599.774118,1958.963942,2168.934231,2390.94932,2496.00033,2527.004055,1959.563118,-0.465392044,0.111432432,-4.176450563,2.96E-05,0.002260277
Col20a1,1408.678944,790.018251,593.7978092,1014.342703,771.6450328,439.4485412,404.4466368,566.1520074,538.014758,588.7765049,723.9107743,0.852291402,0.204257899,4.172623946,3.01E-05,0.002278719
Dpy19l3,510.4031686,665.8725258,760.7741283,659.6264524,524.7550636,434.5657797,320.9085405,435.0431215,430.1961692,289.2416047,518.1854255,0.708656999,0.170473035,4.157003475,3.22E-05,0.002420569
Ripply3,315.1993078,331.0552671,346.147538,371.7231942,260.5554656,502.9244416,462.5158013,424.3160308,405.3978938,555.8379591,382.6390729,-0.535978272,0.128938208,-4.156861495,3.23E-05,0.002420569
Dock2,1244.741502,1316.697085,1681.020022,850.3471762,2094.465089,769.5232233,839.4559917,547.081624,751.4955637,715.38404,1130.720502,0.988367817,0.238079963,4.151411172,3.30E-05,0.002468266
Abcg1,2439.625741,2299.517409,3701.621098,1424.938911,5036.190958,1246.080752,1099.239096,1025.033108,780.6065827,1848.675879,2066.722516,1.312582776,0.317348645,4.136090693,3.53E-05,0.00262756
Serpinb9b,17.74580553,24.45294586,69.41712145,21.86607025,40.99648935,2.929656942,2.037514543,5.959494815,4.312743551,10.29329554,23.598748,2.778079691,0.672995019,4.127934995,3.66E-05,0.002710853
Clec4n,66.75803033,90.28780011,96.6211285,34.01388705,318.8615838,41.9917495,25.46893179,14.30278756,45.28380728,15.43994331,73.1329966,2.089039659,0.5078556,4.113452054,3.90E-05,0.002874465
Lif,76.89849064,80.88282093,102.2495438,105.6860062,84.72607798,68.35866197,30.56271815,34.56506993,35.58013429,54.55446636,64.04474345,1.001363603,0.243654124,4.1097749,3.96E-05,0.002908246
Nfam1,279.7076967,334.8172587,337.7049152,200.4389773,639.5452338,202.146329,158.9261344,125.1493911,135.8514219,188.3673084,271.9140038,1.144961711,0.278833835,4.106250994,4.02E-05,0.002940488
Tnfsf15,103.0946798,112.8597501,210.1275028,93.53818939,118.4343026,56.6400342,77.42555264,66.74634193,62.53478149,63.81843235,89.23566936,0.965937901,0.235473483,4.102109032,4.09E-05,0.00298106
AB124611,143.656521,166.4681315,240.1457174,78.96080922,405.409728,75.19452817,101.8757272,65.55444296,74.39482625,75.14105744,133.1071963,1.400571454,0.341547181,4.100667581,4.12E-05,0.002987141
Sfpi1,231.5405103,273.6848941,366.7850606,116.6190413,604.9259761,149.412504,120.213358,102.5033108,119.6786335,130.7248534,216.1533753,1.356543745,0.331064841,4.09751679,4.18E-05,0.003015463
Samsn1,63.3778769,54.54887923,57.22222174,29.15476033,143.9432293,17.57794165,38.71277632,17.87848444,8.625487102,20.58659108,50.2965602,1.752821204,0.427939721,4.095953513,4.20E-05,0.003023289
